FileName,label,specObjID,ra,dec,snMedian_g,class,subclass,resource,paper,type,cluster_name
spec-7254-56625-0069,BSS,8167297001962362880,44.70831,34.16515,24.95068,STAR,A4V (97603),SDSS,Xxx,field,None
spec-7254-56625-0159,BSS,8167321740973987840,44.12268,34.1899,90.41479,STAR,A4V (97603),SDSS,Xxx,field,None
spec-7254-56625-0232,BSS,8167341807061194752,43.67643,33.82872,71.59521,STAR,A4V (97603),SDSS,Xxx,field,None
spec-7254-56625-0233,BSS,8167342081939101696,43.66451,34.10333,68.14332,STAR,A4V (97603),SDSS,Xxx,field,None
spec-7254-56625-0240,BSS,8167344006084450304,43.62961,34.16008,27.85783,STAR,A4V (97603),SDSS,Xxx,field,None
spec-7254-56625-0333,BSS,8167369569729796096,43.06352,33.31432,87.97721,STAR,A8V (155514),SDSS,Xxx,field,None
spec-7254-56625-0398,BSS,8167387436793747456,42.6255,33.8979,39.37704,STAR,A8V (155514),SDSS,Xxx,field,None
spec-7254-56625-0409,BSS,8167390460450723840,42.71371,33.55457,65.20412,STAR,A4V (97603),SDSS,Xxx,field,None
spec-7254-56625-0443,BSS,8167399806299559936,42.54509,33.16085,23.08705,STAR,A4V (97603),SDSS,Xxx,field,None
spec-7254-56625-0507,BSS,8167417398485604352,42.11263,34.51797,48.49747,STAR,A4V (136729),SDSS,Xxx,field,None
spec-7254-56625-0542,BSS,8167427019212347392,42.57037,35.23389,28.18271,STAR,A4V (97603),SDSS,Xxx,field,None
spec-7254-56625-0552,BSS,8167429767991416832,42.46753,34.96552,44.69358,STAR,A4V (136729),SDSS,Xxx,field,None
spec-7254-56625-0598,BSS,8167442412375136256,42.71055,35.03403,28.43942,STAR,A4V (136729),SDSS,Xxx,field,None
spec-7254-56625-0616,BSS,8167447360177461248,42.60545,34.23295,56.43504,STAR,A4V (97603),SDSS,Xxx,field,None
spec-7254-56625-0651,BSS,8167456980904204288,42.99707,34.51107,28.68312,STAR,A4V (97603),SDSS,Xxx,field,None
spec-7254-56625-0662,BSS,8167460004561180672,43.20427,35.72527,39.43488,STAR,A4V (97603),SDSS,Xxx,field,None
spec-7254-56625-0685,BSS,8167466326753040384,43.09156,34.53567,58.33194,STAR,A4V (97603),SDSS,Xxx,field,None
spec-7254-56625-0688,BSS,8167467151386761216,43.136,34.78907,48.12433,STAR,A4V (136729),SDSS,Xxx,field,None
spec-7254-56625-0712,BSS,8167473748456527872,43.47461,35.03312,65.81939,STAR,A4V (136729),SDSS,Xxx,field,None
spec-7254-56625-0801,BSS,8167498212590245888,43.87776,34.61035,24.279,STAR,A4V (136729),SDSS,Xxx,field,None
spec-7254-56625-0817,BSS,8167502610636756992,44.00528,34.26954,64.32204,STAR,A4V (136729),SDSS,Xxx,field,None
spec-7254-56625-0860,BSS,8167514430386755584,44.04909,34.76989,39.16007,STAR,A4V (136729),SDSS,Xxx,field,None
spec-7254-56625-0862,BSS,8167514980142569472,44.03173,35.68749,59.24673,STAR,A4V (97603),SDSS,Xxx,field,None
spec-7254-56625-0868,BSS,8167516629410011136,44.16357,35.38092,86.06422,STAR,A4V (136729),SDSS,Xxx,field,None
spec-7254-56625-0889,BSS,8167522401846056960,44.46351,34.55719,25.34775,STAR,A4V (136729),SDSS,Xxx,field,None
spec-7254-56625-0916,BSS,8167529823549544448,44.53145,34.94836,32.61912,STAR,A4V (97603),SDSS,Xxx,field,None
spec-7254-56625-0930,BSS,8167533671840241664,44.77967,34.82991,25.77418,STAR,A4V (97603),SDSS,Xxx,field,None
spec-7254-56625-0941,BSS,8167536695497218048,44.69392,35.46598,65.30813,STAR,A4V (97603),SDSS,Xxx,field,None
spec-7254-56625-0952,BSS,8167539719154194432,45.10106,34.95109,46.97178,STAR,A4V (97603),SDSS,Xxx,field,None
spec-7254-56625-0957,BSS,8167541093543729152,44.79237,35.00183,24.84819,STAR,A4V (136729),SDSS,Xxx,field,None
spec-7254-56625-0960,BSS,8167541918177449984,44.80931,34.89207,39.32067,STAR,A4V (97603),SDSS,Xxx,field,None
spec-7254-56625-0964,BSS,8167543017689077760,44.95996,34.74701,82.03256,STAR,A4V (97603),SDSS,Xxx,field,None
spec-7255-56597-0126,BSS,8168438569440139264,47.59455,-1.086051,28.34424,STAR,A4V (136729),SDSS,Xxx,field,None
spec-7255-56597-0389,BSS,8168510862329665536,46.39778,-0.571141,30.42286,STAR,A4V (136729),SDSS,Xxx,field,None
spec-7255-56597-0437,BSS,8168524056469198848,46.08287,-0.047469,17.03189,STAR,A4V (97603),SDSS,Xxx,field,None
spec-7255-56597-0797,BSS,8168623012515698688,47.18582,0.757419,23.38294,STAR,A4V (136729),SDSS,Xxx,field,None
spec-7255-56597-0849,BSS,8168637306166859776,47.65079,0.374657,20.65906,STAR,A4V (136729),SDSS,Xxx,field,None
spec-7256-56658-0226,BSS,8169591958161086464,33.09856,5.527981,63.41257,STAR,A4V (97603),SDSS,Xxx,field,None
spec-7256-56658-0233,BSS,8169593882306435072,33.15277,5.949099,25.98991,STAR,A4V (136729),SDSS,Xxx,field,None
spec-7256-56658-0824,BSS,8169756335149438976,33.46221,7.727463,76.45896,STAR,A4V (97603),SDSS,Xxx,field,None
spec-7256-56658-0881,BSS,8169772003190134784,33.71188,7.22478,73.62248,STAR,A4V (97603),SDSS,Xxx,field,None
spec-7330-56684-0406,BSS,8252958029726898176,38.42514,-1.138596,23.10946,STAR,A4V (97603),SDSS,Xxx,field,None
spec-7330-56684-0484,BSS,8252979470203639808,37.84897,-0.696737,30.89801,STAR,A4V (97603),SDSS,Xxx,field,None
spec-7330-56684-0649,BSS,8253024825058285568,38.55164,0.372592,25.59187,STAR,A4V (136729),SDSS,Xxx,field,None
spec-7330-56684-0839,BSS,8253077051860604928,39.35934,1.07967,17.73655,STAR,A1V (95418),SDSS,Xxx,field,None
spec-7330-56684-0941,BSS,8253105089407113216,40.27977,0.563507,41.60825,STAR,A4V (136729),SDSS,Xxx,field,None
spec-7330-56684-0955,BSS,8253108937697810432,40.26789,0.38655,16.93867,STAR,A1V (95418),SDSS,Xxx,field,None
spec-7330-56684-0983,BSS,8253116634279204864,40.29712,0.100749,16.44853,STAR,A4V (136729),SDSS,Xxx,field,None
spec-7331-56658-0258,BSS,8254043247267305472,55.12142,-0.732163,42.00114,STAR,A4V (97603),SDSS,Xxx,field,None
spec-7331-56658-0396,BSS,8254081180418463744,54.51035,-0.208266,19.00746,STAR,A4V (136729),SDSS,Xxx,field,None
spec-7331-56658-0682,BSS,8254159795499849728,54.79413,0.308161,61.23352,STAR,A4V (97603),SDSS,Xxx,field,None
spec-7332-56683-0660,BSS,8255279648512169984,29.30326,0.039673,42.25701,STAR,A4V (136729),SDSS,Xxx,field,None
spec-7333-56686-0239,BSS,8256289824870520832,36.06608,-0.100333,39.92978,STAR,B9Vn (177756),SDSS,Xxx,field,None
spec-7448-56739-0772,BSS,8385914824971016192,143.9453,51.62892,14.31295,STAR,A1V (95418),SDSS,Xxx,field,None
spec-7455-56768-0019,BSS,8393589141741524992,119.4904,23.11536,16.96521,STAR,B9III (15318),SDSS,Xxx,field,None
spec-7455-56768-0097,BSS,8393610582218266624,118.5595,22.42065,52.79909,STAR,A4V (136729),SDSS,Xxx,field,None
spec-7455-56768-0451,BSS,8393707888997324800,117.0829,22.10658,22.34988,STAR,A1V (95418),SDSS,Xxx,field,None
spec-7455-56768-0713,BSS,8393779907008944128,117.7622,23.85994,45.00518,STAR,A4V (136729),SDSS,Xxx,field,None
spec-7579-56954-0796,BSS,8533414313444268032,333.1437,22.67828,26.55969,STAR,A4V (136729),SDSS,Xxx,field,None
spec-7727-58152-0630,BSS,8700001890023528448,19.30748,30.36939,17.50362,STAR,A4V (97603),SDSS,Xxx,field,None
spec-9242-58022-0097,BSS,10405593736784664576,338.6537,0.373498,30.58403,STAR,A4V (97603),SDSS,Xxx,field,None
spec-9403-58018-0726,BSS,10587036519922685952,0.818081,1.074207,14.34956,STAR,A4V (136729),SDSS,Xxx,field,None
spec-58257-HD125136N030324B02_sp02-107,BSS,664402107,192.021347,1.020428,18.58,STAR,A1,Lamost,Xxx,field,None
spec-60031-HD113759S013557B03_sp04-231,BSS,1113604231,174.2043,-1.087516,59.85,STAR,A1,Lamost,Xxx,field,None
spec-55976-F5597606_sp14-035,BSS,42414035,219.123657,-0.755387,25.83,STAR,A1,Lamost,Xxx,field,None
spec-59607-HD131404S024825M02_sp04-128,BSS,974704128,198.146759,-3.180341,38.13,STAR,A2,Lamost,Xxx,field,None
spec-58159-HD130444N001742B02_sp07-079,BSS,643407079,197.841476,-1.39006,18.29,STAR,A1,Lamost,Xxx,field,None
spec-59230-HD130444N001742M02_sp02-067,BSS,881502067,195.631165,-1.367404,10.13,STAR,A5,Lamost,Xxx,field,None
spec-59675-HD154852S010004B03_sp13-009,BSS,1002313009,239.407959,-0.509957,13.05,STAR,A6,Lamost,Xxx,field,None
spec-55915-F5591503_sp09-047,BSS,18109047,44.269909,-0.853089,5.51,STAR,A2,Lamost,Xxx,field,None
spec-59145-S82044N00M1_sp03-202,BSS,845003202,43.505749,0.713471,20.81,STAR,A1,Lamost,Xxx,field,None
spec-59523-EG003455N132216M01_sp12-098,BSS,938812098,9.591556,14.782664,12.01,STAR,A1,Lamost,Xxx,field,None
spec-57018-EG004632N152831B01_sp14-108,BSS,285914108,9.497436,16.077509,11.31,STAR,A1,Lamost,Xxx,field,None
spec-59343-HD171635N524704M03_sp09-228,BSS,906709228,261.236237,52.708031,46.78,STAR,A1,Lamost,Xxx,field,None
spec-55921-F5592102_sp02-227,BSS,21102227,39.268463,0.47642,12.93,STAR,A2,Lamost,Xxx,field,None
spec-57369-EG032649N000134M01_sp03-238,BSS,388603238,50.477337,-0.66045,88.8,STAR,A6,Lamost,Xxx,field,None
spec-57369-EG032649N000134M01_sp14-089,BSS,388614089,50.249458,0.751705,21.34,STAR,A2,Lamost,Xxx,field,None
spec-57394-HD081205N465629M01_sp08-031,BSS,401608031,124.510811,46.804234,13.83,STAR,A1,Lamost,Xxx,field,None
spec-56653-HD081205N465629B01_sp15-122,BSS,198815122,123.3554,47.756969,63.82,STAR,A1,Lamost,Xxx,field,None
spec-57004-GAC118N39B1_sp02-038,BSS,279202038,117.271042,37.803928,46.92,STAR,A6,Lamost,Xxx,field,None
spec-57070-GAC113N37M1_sp15-250,BSS,319515250,112.749893,38.071915,20.86,STAR,A1,Lamost,Xxx,field,None
spec-57070-GAC113N37M1_sp11-059,BSS,319511059,113.938309,38.840954,12.49,STAR,A1,Lamost,Xxx,field,None
spec-57394-HD081205N465629M01_sp05-073,BSS,401605073,122.122513,46.152252,20.26,STAR,A1,Lamost,Xxx,field,None
spec-57394-HD081205N465629M01_sp05-235,BSS,401605235,121.947632,45.84269,17.46,STAR,A2,Lamost,Xxx,field,None
spec-57017-GAC118N39M1_sp11-056,BSS,285611056,119.648453,41.16869,17.37,STAR,A5,Lamost,Xxx,field,None
spec-57397-GAC117N45M1_sp13-096,BSS,403513096,120.091133,45.790005,23.43,STAR,A6,Lamost,Xxx,field,None
spec-57739-HD081205N465629B02_sp10-177,BSS,496310177,120.020149,46.07518,15.98,STAR,A6,Lamost,Xxx,field,None
spec-57092-GAC115N41M1_sp05-156,BSS,331705156,115.020287,40.204979,25.11,STAR,A1,Lamost,Xxx,field,None
spec-56653-HD081205N465629B01_sp04-198,BSS,198804198,122.4972,46.645061,35.04,STAR,A2,Lamost,Xxx,field,None
spec-55921-F5592105_sp07-202,BSS,21307202,164.96048,0.36928,7.1,STAR,A2,Lamost,Xxx,field,None
spec-55976-F5597602_sp09-203,BSS,42309203,148.728073,2.945276,15.87,STAR,A1,Lamost,Xxx,field,None
spec-56560-EG031354S063952B01_sp03-108,BSS,158003108,47.298634,-6.211647,10.08,STAR,A7,Lamost,Xxx,field,None
spec-56685-HD132914S012151B01_sp12-192,BSS,212812192,203.591705,0.510268,16.86,STAR,A1,Lamost,Xxx,field,None
spec-57396-GAC114N32M1_sp15-245,BSS,402915245,114.102852,32.838123,36.24,STAR,A2,Lamost,Xxx,field,None
spec-56232-GAC114N33B1_sp12-240,BSS,75812240,115.874809,35.389378,7.85,STAR,A1,Lamost,Xxx,field,None
spec-58159-HD130444N001742B02_sp02-227,BSS,643402227,195.370361,-1.113003,37.0,STAR,A1,Lamost,Xxx,field,None
spec-59230-HD130444N001742M02_sp10-192,BSS,881510192,194.694778,-0.172143,17.13,STAR,A2,Lamost,Xxx,field,None
spec-57466-HD150254N020528B02_sp13-209,BSS,441113209,227.356964,2.540498,13.5,STAR,A2,Lamost,Xxx,field,None
spec-58937-HD125839S025413M02_sp14-160,BSS,814414160,193.224564,-2.042181,14.92,STAR,A2,Lamost,Xxx,field,None
spec-56719-HD121616S031407M_sp11-110,BSS,219811110,184.605942,-1.216351,20.41,STAR,A1,Lamost,Xxx,field,None
spec-59671-HD155427N020832M01_sp13-166,BSS,1000113166,239.904572,3.0035,9.18,STAR,A1,Lamost,Xxx,field,None
spec-57427-HD144614N015334M01_sp14-074,BSS,422214074,219.878006,2.050039,16.95,STAR,A2,Lamost,Xxx,field,None
spec-57427-HD144614N015334M01_sp15-152,BSS,422215152,220.897308,3.193017,20.23,STAR,A1,Lamost,Xxx,field,None
spec-58159-HD130444N001742B02_sp12-077,BSS,643412077,197.292648,1.844245,17.47,STAR,A5,Lamost,Xxx,field,None
spec-56395-HD130444N001742F01_sp09-073,BSS,144109073,196.846725,1.381217,7.75,STAR,A1,Lamost,Xxx,field,None
spec-59671-HD155427N020832M01_sp03-104,BSS,1000103104,237.447647,2.55466,15.82,STAR,A2,Lamost,Xxx,field,None
spec-58546-HD140437N021751M02_sp14-046,BSS,732414046,209.036346,2.394635,27.76,STAR,A2,Lamost,Xxx,field,None
spec-60031-HD141829N034028M02_sp09-088,BSS,1113709088,215.090195,4.969339,10.97,STAR,A0,Lamost,Xxx,field,None
spec-57746-KP114249S033242B01_sp13-217,BSS,499813217,177.547607,-2.964414,15.71,STAR,A1,Lamost,Xxx,field,None
spec-56976-EG215014S003621B01_sp09-128,BSS,266109128,328.970062,-0.291926,15.86,STAR,A1,Lamost,Xxx,field,None
spec-57297-EG224242N000415B01_sp10-111,BSS,362210111,338.336487,-0.505041,40.41,STAR,A2,Lamost,Xxx,field,None
spec-57336-EG222106N010205M01_sp07-239,BSS,382507239,336.489227,-0.950726,9.32,STAR,A2,Lamost,Xxx,field,None
spec-57336-EG222106N010205M01_sp06-237,BSS,382506237,336.510193,0.261032,21.94,STAR,A3,Lamost,Xxx,field,None
spec-56944-EG025338N015809M01_sp01-076,BSS,252901076,43.511093,-0.039549,14.71,STAR,A5,Lamost,Xxx,field,None
spec-58869-S82052S00B1_sp03-118,BSS,793003118,51.431629,0.064521,40.05,STAR,A2,Lamost,Xxx,field,None
spec-58138-S82048N00B1_sp06-063,BSS,633206063,50.143986,-0.263661,43.52,STAR,A1,Lamost,Xxx,field,None
spec-59913-EG032649N000134B02_sp03-052,BSS,1058603052,50.240414,0.185787,19.6,STAR,A6,Lamost,Xxx,field,None
spec-58403-S82352S01M1_sp04-107,BSS,680004107,352.578339,-1.254752,31.41,STAR,A1,Lamost,Xxx,field,None
spec-56983-EG233528N011847M01_sp10-243,BSS,269810243,352.090485,1.217711,25.4,STAR,A2,Lamost,Xxx,field,None
spec-58078-EG224242N000415M01_sp10-249,BSS,603410249,339.014191,-0.082874,9.46,STAR,A1,Lamost,Xxx,field,None
spec-58078-EG224242N000415M01_sp14-030,BSS,603414030,338.342194,0.091965,10.14,STAR,A5,Lamost,Xxx,field,None
spec-58078-EG224242N000415M01_sp14-058,BSS,603414058,338.953461,0.329136,26.57,STAR,A1,Lamost,Xxx,field,None
spec-55920-F5592001_sp16-144,BSS,20616144,19.444199,0.766814,20.88,STAR,A1,Lamost,Xxx,field,None
spec-57308-EG000023N024031M01_sp07-033,BSS,369207033,0.605662,0.949012,32.45,STAR,A1,Lamost,Xxx,field,None
spec-59169-S82004N00B1_sp06-179,BSS,856106179,6.497569,-0.391189,33.25,STAR,A6,Lamost,Xxx,field,None
spec-59169-S82004N00B1_sp08-155,BSS,856108155,5.087649,-0.207558,78.01,STAR,A2,Lamost,Xxx,field,None
spec-59198-EG002429S021308M01_sp16-074,BSS,866716074,5.074871,-0.590468,20.5,STAR,A1,Lamost,Xxx,field,None
spec-59907-EG022212S005305B02_sp03-093,BSS,1056803093,34.365803,-1.019004,24.2,STAR,A6,Lamost,Xxx,field,None
spec-59907-EG022212S005305B02_sp14-151,BSS,1056814151,33.925472,-0.447556,28.93,STAR,A2,Lamost,Xxx,field,None
spec-57482-HD084954N022145B01_sp04-233,BSS,449404233,132.925217,2.507539,75.93,STAR,A2,Lamost,Xxx,field,None
spec-56230-GAC113N26B1_sp16-137,BSS,74816137,113.121651,28.862928,9.2,STAR,A1,Lamost,Xxx,field,None
spec-57396-GAC114N32M1_sp04-126,BSS,402904126,114.803223,31.513197,30.92,STAR,A1,Lamost,Xxx,field,None
spec-57396-GAC114N32M1_sp09-029,BSS,402909029,115.900177,32.678398,10.92,STAR,A1,Lamost,Xxx,field,None
spec-56993-GAC115N34M1_sp08-103,BSS,273708103,116.54351,33.114723,17.89,STAR,A1,Lamost,Xxx,field,None
spec-57453-HD091212N035201M01_sp10-166,BSS,435110166,136.439423,3.035158,15.1,STAR,A1,Lamost,Xxx,field,None
spec-58543-GAC119N34M1_sp15-239,BSS,730015239,119.321358,35.299744,32.09,STAR,A2,Lamost,Xxx,field,None
spec-57392-HD092600N030149M01_sp10-109,BSS,400210109,139.276764,2.614541,17.5,STAR,A1,Lamost,Xxx,field,None
spec-57435-HD091212N035201B01_sp09-134,BSS,424609134,139.262863,4.210456,19.83,STAR,A1,Lamost,Xxx,field,None
spec-57491-HD093959N532949B02_sp02-043,BSS,451602043,142.139816,52.226063,30.46,STAR,A2,Lamost,Xxx,field,None
spec-57821-HD094623N014708B02_sp11-181,BSS,582211181,146.751892,3.790532,8.95,STAR,A7,Lamost,Xxx,field,None
spec-56251-GAC121N33M1_sp04-224,BSS,79304224,121.255363,33.498848,9.74,STAR,A1,Lamost,Xxx,field,None
spec-57731-HD082137N335612M02_sp10-004,BSS,490910004,122.916901,33.845596,12.26,STAR,A2,Lamost,Xxx,field,None
spec-58903-KII113018S030012B01_sp09-186,BSS,807409186,173.669586,-2.215545,12.46,STAR,A5,Lamost,Xxx,field,None
spec-58077-HD090427N432630M02_sp08-035,BSS,603108035,137.421234,43.457294,27.5,STAR,A6,Lamost,Xxx,field,None
spec-59635-HD131828N011447M01_sp11-081,BSS,988711081,199.289169,2.994598,39.84,STAR,A2,Lamost,Xxx,field,None
spec-59673-HD091915N465637B01_sp02-119,BSS,1001002119,137.826981,44.960171,32.46,STAR,A2,Lamost,Xxx,field,None
spec-56659-GAC113N26M1_sp07-099,BSS,202307099,115.767693,25.037004,21.39,STAR,A1,Lamost,Xxx,field,None
spec-56742-HD102942N012928B01_sp15-095,BSS,229915095,156.612213,2.650592,36.87,STAR,A1,Lamost,Xxx,field,None
spec-56255-GAC120N25B1_sp16-191,BSS,81616191,118.767799,26.750961,12.82,STAR,A2,Lamost,Xxx,field,None
spec-55919-GAC_118N28_F1_sp01-056,BSS,20301056,117.8834,26.393854,10.15,STAR,A2,Lamost,Xxx,field,None
spec-56366-GAC117N27M1_sp05-120,BSS,135005120,117.709503,26.624226,8.99,STAR,A6,Lamost,Xxx,field,None
spec-58155-HD083110N401329B01_sp06-084,BSS,642006084,130.173813,39.942539,16.62,STAR,A1,Lamost,Xxx,field,None
spec-55919-GAC_118N28_M1_sp04-067,BSS,20404067,118.854179,28.256105,15.76,STAR,A1,Lamost,Xxx,field,None
spec-55874-GAC_122N29_B1_sp14-188,BSS,2014188,120.128616,29.40328,10.28,STAR,A1,Lamost,Xxx,field,None
spec-56251-GAC121N33M1_sp06-018,BSS,79306018,123.073929,32.17411,9.83,STAR,A1,Lamost,Xxx,field,None
spec-55886-GAC_080935N290534_M1_sp15-099,BSS,6915099,121.76104,30.104715,6.19,STAR,A1,Lamost,Xxx,field,None
spec-57092-HD084649N380231M01_sp10-212,BSS,331810212,129.876068,37.673836,19.09,STAR,A1,Lamost,Xxx,field,None
spec-56670-HD110033N033702B01_sp03-218,BSS,244103218,164.116562,4.007009,39.39,STAR,A2,Lamost,Xxx,field,None
spec-59556-HD100305N461149M01_sp12-230,BSS,951512230,152.179794,48.39138,31.94,STAR,A1,Lamost,Xxx,field,None
spec-58549-HD101926N482348M02_sp03-096,BSS,733003096,152.886414,48.325794,52.34,STAR,A1,Lamost,Xxx,field,None
spec-55876-GAC_113N28_B1_sp07-024,BSS,3407024,114.546333,27.027079,7.25,STAR,A1,Lamost,Xxx,field,None
spec-55921-GAC_113N28_M1_sp05-125,BSS,21605125,113.935829,27.897163,6.86,STAR,A2,Lamost,Xxx,field,None
spec-56659-GAC113N26M1_sp09-118,BSS,202309118,114.412773,27.899912,17.25,STAR,A2,Lamost,Xxx,field,None
spec-57457-HD155907N503821B02_sp02-043,BSS,437202043,237.270325,49.293118,13.85,STAR,A2,Lamost,Xxx,field,None
spec-58487-KII104502N031824B01_sp08-118,BSS,710408118,162.046341,2.275168,5.72,STAR,A2,Lamost,Xxx,field,None
spec-58487-KII104502N031824B01_sp06-250,BSS,710406250,162.711563,2.66841,15.0,STAR,A6,Lamost,Xxx,field,None
spec-58838-KII110033N033702B03_sp15-107,BSS,779015107,165.135696,4.387586,64.33,STAR,A6,Lamost,Xxx,field,None
spec-59647-HD150616N543322B02_sp09-218,BSS,996009218,227.305466,55.06419,16.46,STAR,A6,Lamost,Xxx,field,None
spec-58161-K2GAL2ND01_sp03-102,BSS,644603102,191.941849,62.081921,36.15,STAR,A1,Lamost,Xxx,field,None
spec-57839-HD112914S042705M01_sp15-187,BSS,557915187,172.23317,-3.553933,18.92,STAR,A1,Lamost,Xxx,field,None
spec-57839-HD112914S042705M01_sp15-079,BSS,557915079,171.665955,-3.233728,40.14,STAR,A1,Lamost,Xxx,field,None
spec-56416-HD152628N520309M01_sp16-069,BSS,149916069,230.350784,53.838215,12.97,STAR,A1,Lamost,Xxx,field,None
spec-57402-KP115507N031307M01_sp13-022,BSS,407613022,181.179779,3.809061,23.01,STAR,A6,Lamost,Xxx,field,None
spec-57397-HD130439N535127M01_sp05-166,BSS,403705166,195.848557,52.936848,21.63,STAR,A1,Lamost,Xxx,field,None
spec-56685-HD132914S012151B01_sp05-065,BSS,212805065,201.613434,-2.120945,51.02,STAR,A2,Lamost,Xxx,field,None
spec-58993-HD152628N520309M02_sp09-244,BSS,823609244,233.839066,52.177692,15.26,STAR,A1,Lamost,Xxx,field,None
spec-58226-HD121955N054017M02_sp03-072,BSS,661203072,183.838486,5.809428,16.79,STAR,A2,Lamost,Xxx,field,None
spec-58493-HD095713N572505M02_sp07-203,BSS,713507203,151.848114,55.54882,8.25,STAR,A2,Lamost,Xxx,field,None
spec-55976-F5597606_sp10-188,BSS,42410188,219.519333,-1.653017,18.36,STAR,A1,Lamost,Xxx,field,None
spec-57162-HD170537N293723M01_sp08-078,BSS,346708078,258.097412,29.53017,20.76,STAR,A2,Lamost,Xxx,field,None
spec-56358-HD144346S023019M01_sp15-192,BSS,132315192,220.827606,-1.693418,14.47,STAR,A1,Lamost,Xxx,field,None
spec-55976-F5597606_sp04-199,BSS,42404199,221.166718,-1.003458,13.15,STAR,A1,Lamost,Xxx,field,None
spec-57044-HD104559N565515M01_sp10-217,BSS,301710217,158.957352,56.347523,6.83,STAR,A3,Lamost,Xxx,field,None
spec-56685-HD132914S012151B01_sp07-127,BSS,212807127,204.402817,-2.560738,22.59,STAR,A6,Lamost,Xxx,field,None
spec-57456-HD150542S015907B02_sp03-014,BSS,436803014,225.730103,-2.51491,28.72,STAR,A2,Lamost,Xxx,field,None
spec-57456-HD150542S015907B02_sp14-085,BSS,436814085,225.134644,-1.234682,11.04,STAR,A2,Lamost,Xxx,field,None
spec-58932-HD150542S015907M02_sp15-081,BSS,813415081,225.473755,-1.04325,9.93,STAR,A1,Lamost,Xxx,field,None
spec-57865-HD170956N262719M02_sp13-099,BSS,564413099,259.271271,26.56444,11.46,STAR,A1,Lamost,Xxx,field,None
spec-57869-HD165712N321400M02_sp09-190,BSS,565809190,255.612167,33.140873,18.89,STAR,A1,Lamost,Xxx,field,None
spec-57897-HD171048N321044M02_sp07-009,BSS,573807009,258.920898,30.387304,24.22,STAR,A1,Lamost,Xxx,field,None
spec-56394-HD170956N262719M01_sp12-163,BSS,143812163,259.432068,27.756262,8.79,STAR,A2,Lamost,Xxx,field,None
spec-56389-HD134427N004207F01_sp01-093,BSS,141301093,206.246429,-1.177223,46.58,STAR,A1,Lamost,Xxx,field,None
spec-59636-HD134838S025025M01_sp09-175,BSS,989309175,207.780167,-2.127145,15.36,STAR,A2,Lamost,Xxx,field,None
spec-57821-HD153447N440403B01_sp01-169,BSS,582401169,233.478271,42.221764,39.39,STAR,A6,Lamost,Xxx,field,None
spec-56423-HD155304N411742M01_sp04-065,BSS,152004065,238.412308,41.437725,25.69,STAR,A1,Lamost,Xxx,field,None
spec-59169-S82004N00B1_sp03-186,BSS,856103186,3.88637,0.331122,77.71,STAR,A2,Lamost,Xxx,field,None
spec-59700-HD162301N323735B01_sp13-220,BSS,1009813220,247.952194,33.105663,16.32,STAR,A1,Lamost,Xxx,field,None
spec-59700-HD162301N323735B01_sp13-105,BSS,1009813105,247.936279,33.80191,21.33,STAR,A2,Lamost,Xxx,field,None
spec-56948-EG212551N003203M01_sp05-029,BSS,254805029,320.978027,-0.398116,12.78,STAR,A2,Lamost,Xxx,field,None
spec-56600-GAC117N24B1_sp03-031,BSS,173803031,116.74617,23.836271,50.8,STAR,A1,Lamost,Xxx,field,None
spec-56283-GAC120N25M1_sp03-076,BSS,92803076,118.981232,24.967833,15.19,STAR,A1,Lamost,Xxx,field,None
spec-56255-GAC120N25B1_sp03-096,BSS,81603096,118.982567,25.117537,14.62,STAR,A5,Lamost,Xxx,field,None
